lang,lang_group,model_id,model_family,treebank,split,deprel,layer,head,direction,mean_attention,std_attention,n_arcs
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,3,head_to_dep,0.011456718595777826,0.01895630029330027,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,3,dep_to_head,0.08185771002031961,0.09106351360275575,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,4,head_to_dep,0.014239426489893958,0.06622183152521088,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,4,dep_to_head,0.051928777190314086,0.09941978348938292,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,5,head_to_dep,0.07049759141713235,0.09882072826786827,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,5,dep_to_head,0.013144401541361192,0.055083477416805034,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,6,head_to_dep,0.09244154279042352,0.10764087518302062,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,6,dep_to_head,0.01545391558470267,0.04702751958861354,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,7,head_to_dep,0.054176969435983796,0.07539148307983616,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,7,dep_to_head,0.03595304652774639,0.08379112186677766,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,8,head_to_dep,0.03126832667680187,0.061595970569573444,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,8,dep_to_head,0.13640917907649242,0.12480908780060379,446
gl,romanico,marcosgg/bert-base-gl-cased,manual,UD_Galician-TreeGal,test,nsubj,6,9,head_to_dep,0.02787279423540438,0.09295517671872669,446
